volume (mL),WT[23May2024_CA-CTD_T188C] (UV),volume (mL),WT[23May2024_CA-CTD_T188C] (Molar mass),volume (mL),WT LC[24May2024_CA-CTD_T188C] (UV),volume (mL),WT LC[24May2024_CA-CTD_T188C] (Molar mass),volume (mL),T188C Red[23May2024_CA-CTD_T188C] (UV),volume (mL),T188C Red[23May2024_CA-CTD_T188C] (Molar mass),volume (mL),T188C Red LC[24May2024_CA-CTD_T188C] (UV),volume (mL),T188C Red LC[24May2024_CA-CTD_T188C] (Molar mass),volume (mL),T188C Ox[23May2024_CA-CTD_T188C] (UV),volume (mL),T188C Ox[23May2024_CA-CTD_T188C] (Molar mass),volume (mL),T188C Ox LC[23May2024_CA-CTD_T188C] (UV),volume (mL),T188C Ox LC[23May2024_CA-CTD_T188C] (Molar mass)
16.28106541,0.001920993,,,16.28015707,0.023287742,,,16.28515741,0.001845546,,,16.28220334,0.019141622,,,16.28720741,0.099304122,,,16.28357001,0.076535803,,
16.28948268,0.002017148,,,16.28857435,0.023416624,,,16.29357469,0.001969748,,,16.29062062,0.019603196,,,16.29562469,0.09982391,,,16.29198729,0.077301055,,
16.29789996,0.002115114,,,16.29699163,0.023543294,,,16.30199197,0.002108093,,,16.2990379,0.020078874,,,16.30404197,0.100386985,,,16.30040457,0.078138204,,
16.30631724,0.002211186,,,16.30540891,0.023720713,,,16.31040924,0.002261395,,,16.30745518,0.020564619,,,16.31245924,0.101005962,,,16.30882185,0.079059466,,
16.31473452,0.002304798,,,16.31382618,0.023898133,,,16.31882652,0.002430145,,,16.31587246,0.02109359,,,16.32087652,0.101692871,,,16.31723913,0.080099659,,
16.3231518,0.00239849,,,16.32224346,0.024075032,,,16.3272438,0.002615151,,,16.32428974,0.021643187,,,16.3292938,0.102462383,,,16.32565641,0.081296926,,
16.33156907,0.00249166,,,16.33066074,0.024234651,,,16.33566108,0.002821762,,,16.33270702,0.022185689,,,16.33771108,0.103326006,,,16.33407369,0.082625385,,
16.33998635,0.002584569,,,16.33907802,0.02443929,,,16.34407836,0.003053249,,,16.3411243,0.022730965,,,16.34612836,0.104296146,,,16.34249097,0.084053603,,
16.34840363,0.002679746,,,16.3474953,0.024644609,,,16.35249563,0.003311017,,,16.34954158,0.023286598,,,16.35454563,0.105388829,,,16.35090825,0.085567869,,
16.35682091,0.00277723,,,16.35591257,0.024831234,,,16.36091291,0.003598517,,,16.35795886,0.023836196,,,16.36296291,0.106619196,,,16.35932553,0.087235118,,
16.36523818,0.002875983,,,16.36432985,0.025027592,,,16.36933019,0.003916606,,,16.36637614,0.024392377,,,16.37138019,0.1080079,,,16.36774281,0.089102685,,
16.37365546,0.002974161,,,16.37274713,0.02524556,,,16.37774747,0.00426632,,,16.37479342,0.024973992,,,16.37979747,0.109572586,,,16.37616009,0.091174971,,
16.38207274,0.003070649,,,16.38116441,0.025490382,,,16.38616475,0.004649235,,,16.3832107,0.025551012,,,16.38821475,0.111327693,,,16.38457737,0.093430165,,
16.39049002,0.003167525,,,16.38958169,0.025737096,,,16.39458202,0.005067038,,,16.39162798,0.026147433,,,16.39663202,0.113295804,,,16.39299465,0.095854252,,
16.3989073,0.00326523,,,16.39799896,0.025960692,,,16.4029993,0.005522838,,,16.40004526,0.026773677,,,16.4050493,0.11549821,,,16.40141193,0.09850641,,
16.40732457,0.003360486,,,16.40641624,0.026157194,,,16.41141658,0.006021067,,,16.40846254,0.027424498,,,16.41346658,0.117952381,,,16.40982921,0.101437427,,
16.41574185,0.00345307,,,16.41483352,0.026328243,,,16.41983386,0.006565258,,,16.41687982,0.028085148,,,16.42188386,0.120681819,,,16.41824649,0.104659363,,
16.42415913,0.003544907,,,16.4232508,0.026477044,,,16.42825114,0.007155582,,,16.4252971,0.028705808,,,16.43030114,0.123709284,,,16.42666377,0.108209051,,
16.43257641,0.003639046,,,16.43166807,0.026646288,,,16.43666842,0.007790439,,,16.43371438,0.029326803,,,16.43871842,0.127054967,,,16.43508105,0.112121138,,
16.44099369,0.003735363,,,16.44008535,0.026802881,,,16.44508569,0.00847418,,,16.44213166,0.029992198,,,16.44713569,0.130740834,,,16.44349833,0.116377645,,
16.44941096,0.003830813,,,16.44850263,0.02694385,,,16.45350297,0.009212406,,,16.45054894,0.03066178,,,16.45555297,0.13479105,,,16.45191561,0.12099252,,
16.45782824,0.00392813,,,16.45691991,0.027071115,,,16.46192025,0.010005448,,,16.45896622,0.031334155,,,16.46397025,0.139231823,,,16.46033289,0.126042559,,
16.46624552,0.004029493,,,16.46533719,0.027199519,,,16.47033753,0.010852938,,,16.4673835,0.032050754,,,16.47238753,0.144088736,,,16.46875017,0.131592423,,
16.4746628,0.004133929,,,16.47375446,0.027352539,,,16.47875481,0.011755045,,,16.47580078,0.03282891,,,16.48080481,0.14938665,,,16.47716745,0.137598789,,
16.48308008,0.004242118,,,16.48217174,0.027553667,,,16.48717208,0.012713663,,,16.48421807,0.03364564,,,16.48922208,0.155148908,,,16.48558473,0.14400427,,
16.49149735,0.004354296,,,16.49058902,0.027780105,,,16.49558936,0.013727751,,,16.49263535,0.034464826,,,16.49763936,0.161397191,,,16.49400201,0.150854591,,
16.49991463,0.004471463,,,16.4990063,0.027995159,,,16.50400664,0.014795159,,,16.50105263,0.03525326,,,16.50605664,0.168155065,,,16.50241929,0.158202986,,
16.50833191,0.004595395,,,16.50742358,0.028187624,,,16.51242392,0.015915879,,,16.50946991,0.036043605,,,16.51447392,0.175448793,,,16.51083657,0.166085528,,
16.51674919,0.004726492,,,16.51584085,0.02834906,,,16.5208412,0.017085931,,,16.51788719,0.036882751,,,16.5228912,0.183301274,,,16.51925385,0.174527237,,
16.52516646,0.004864608,,,16.52425813,0.028483232,,,16.52925847,0.018302376,,,16.52630447,0.037745657,,,16.53130847,0.191732922,,,16.52767113,0.183514752,,
16.53358374,0.005011781,,,16.53267541,0.02861865,,,16.53767575,0.019565404,,,16.53472175,0.03862721,,,16.53972575,0.200763276,,,16.53608841,0.193034205,,
16.54200102,0.005170754,,,16.54109269,0.02876217,,,16.54609303,0.020871627,,,16.54313903,0.039532645,,,16.54814303,0.210407747,,,16.54450569,0.203153378,,
16.5504183,0.00534107,,,16.54950996,0.02889365,,,16.55451031,0.022217976,,,16.55155631,0.040501803,,,16.55656031,0.220685398,,,16.55292297,0.213911834,,
16.55883558,0.005523263,,,16.55792724,0.029024491,,,16.56292759,0.023601358,,,16.55997359,0.041513623,,,16.56497759,0.231615769,,,16.56134025,0.225296699,,
16.56725285,0.005719606,,,16.56634452,0.029146105,,,16.57134486,0.025018082,,,16.56839087,0.0424942,,,16.57339486,0.243214834,,,16.56975753,0.237350871,,
16.57567013,0.005930351,,,16.5747618,0.029242016,,,16.57976214,0.026466637,,,16.57680815,0.043474468,,,16.58181214,0.255487706,,,16.57817481,0.250060998,,
16.58408741,0.006157694,,,16.58317908,0.029315248,,,16.58817942,0.027948696,,,16.58522543,0.044490173,,,16.59022942,0.268439453,,,16.58659209,0.263404435,,
16.59250469,0.006407658,,,16.59159635,0.029409752,,,16.5965967,0.029476031,,,16.59364271,0.045556317,,,16.5986467,0.282074352,,,16.59500938,0.277372704,,
16.60092197,0.006685773,,,16.60001363,0.029545019,,,16.60501398,0.031076181,,,16.60205999,0.046678579,,,16.60706398,0.296389167,,,16.60342666,0.291937579,,
16.60933924,0.007001236,,,16.60843091,0.029703033,,,16.61343125,0.032803235,,,16.61047727,0.047830362,,,16.61548125,0.311382865,,,16.61184394,0.307099334,,
16.61775652,0.007376255,,,16.61684819,0.029893947,,,16.62184853,0.034746972,,,16.61889455,0.048997769,,,16.62389853,0.327055999,,,16.62026122,0.322886528,,
16.6261738,0.00784658,,,16.62526547,0.030076451,,,16.63026581,0.037037352,,,16.62731183,0.050176825,,,16.63231581,0.343390143,,,16.6286785,0.339324153,,
16.63459108,0.008468049,,,16.63368274,0.03023802,,,16.63868309,0.039848316,,,16.63572911,0.051341826,,,16.64073309,0.360355035,,,16.63709578,0.356349175,,
16.64300835,0.009326907,,,16.64210002,0.030403509,,,16.64710037,0.043388489,,,16.64414639,0.052527506,,,16.64915037,0.377929905,,,16.64551306,0.373924984,,
16.65142563,0.010542426,,,16.6505173,0.030552076,,,16.65551764,0.047893568,,,16.65256367,0.053790075,,,16.65756764,0.396091749,,,16.65393034,0.39205674,,
16.65984291,0.012268613,,,16.65893458,0.030684888,,,16.66393492,0.053610432,,,16.66098095,0.055120303,,,16.66598492,0.414812586,,,16.66234762,0.410732699,,
16.66826019,0.014691224,,,16.66735186,0.03080498,,,16.6723522,0.060771755,,,16.66939823,0.056464796,,,16.6744022,0.43405693,,,16.6707649,0.42991541,,
16.67667747,0.018015582,,,16.67576913,0.030913979,,,16.68076948,0.06957594,,,16.67781551,0.057801557,,,16.68281948,0.453785155,,,16.67918218,0.449550149,,
16.68509474,0.022453676,,,16.68418641,0.031018221,,,16.68918676,0.080191869,,,16.68623279,0.059184542,,,16.69123676,0.473944838,,,16.68759946,0.469585233,,
16.69351202,0.028207965,,,16.69260369,0.031115887,,,16.69760403,0.092734643,,,16.69465007,0.060647007,,,16.69965403,0.494474987,,,16.69601674,0.489945226,,
16.7019293,0.035464491,,,16.70102097,0.031240118,,,16.70602131,0.107242829,,,16.70306735,0.062171552,,,16.70807131,0.515324246,,,16.70443402,0.510563227,,
16.71034658,0.044377954,,,16.70943824,0.031347669,,,16.71443859,0.123702388,,,16.71148463,0.063722534,,,16.71648859,0.536443435,,,16.7128513,0.531405044,,
16.71876386,0.055066003,,,16.71785552,0.031440176,,,16.72285587,0.142056338,,,16.71990191,0.06528468,,,16.72490587,0.557769067,,,16.72126858,0.552454272,,
16.72718113,0.067603631,,,16.7262728,0.031506412,,,16.73127315,0.162195597,,,16.72831919,0.066901574,,,16.73332315,0.579230059,,,16.72968586,0.573633879,,
16.73559841,0.082011066,,,16.73469008,0.03157202,,,16.73969042,0.183974538,,,16.73673647,0.068611752,,,16.74174042,0.60075525,,,16.73810314,0.594812188,,
16.74401569,0.098261077,,,16.74310736,0.03166114,,,16.7481077,0.207236386,,,16.74515375,0.070382642,,,16.7501577,0.622273599,,,16.74652042,0.615985883,,
16.75243297,0.116285282,,,16.75152463,0.031751209,,,16.75652498,0.231794128,,,16.75357103,0.072185468,,,16.75857498,0.643712267,,,16.7549377,0.637164066,,
16.76085024,0.135973255,,,16.75994191,0.03184638,,,16.76494226,0.257425447,,,16.76198831,0.074013379,,,16.76699226,0.665005972,,,16.76335498,0.65822833,,
16.76926752,0.157196341,,,16.76835919,0.031930026,,,16.77335954,0.283916504,,,16.77040559,0.075867704,,,16.77540954,0.686086606,,,16.77177226,0.679043102,,
16.7776848,0.179811335,,,16.77677647,0.032003417,,,16.78177682,0.311054984,,,16.77882287,0.077757764,,,16.78382682,0.70687938,,,16.78018954,0.699507643,,
16.78610208,0.203643886,,,16.78519375,0.032077944,,,16.79019409,0.33862855,,,16.78724015,0.079717935,,,16.79224409,0.727314399,,,16.78860682,0.719628883,,
16.79451936,0.228498385,,,16.79361102,0.03217879,,,16.79861137,0.366442485,,,16.79565743,0.081773103,,,16.80066137,0.747330924,,,16.7970241,0.739385179,,
16.80293663,0.25417268,,,16.8020283,0.032286753,,,16.80702865,0.394321031,,,16.80407471,0.083902448,,,16.80907865,0.7668611,,,16.80544138,0.758671329,,
16.81135391,0.280470729,,,16.81044558,0.032383441,,,16.81544593,0.42208308,,,16.81249199,0.086098226,,,16.81749593,0.78584349,,,16.81385866,0.777434128,,
16.81977119,0.307198543,,,16.81886286,0.032439916,,,16.82386321,0.449558794,,,16.82090928,0.088359628,,,16.82591321,0.80422671,,,16.82227594,0.795632931,,
16.82818847,0.334188759,,,16.82728013,0.032460854,,,16.83228048,0.476608894,,,16.82932656,0.090707316,,,16.83433048,0.821954663,,,16.83069322,0.813218021,,
16.83660575,0.36128203,,,16.83569741,0.032475306,,,16.84069776,0.503123967,,,16.83774384,0.093160713,,,16.84274776,0.838976216,,,16.8391105,0.83010452,,
16.84502302,0.388312281,,,16.84411469,0.03253058,,,16.84911504,0.529018223,,,16.84616112,0.095673673,,,16.85116504,0.855249407,,,16.84752778,0.846275913,,
16.8534403,0.415131102,,,16.85253197,0.032607494,,,16.85753232,0.554225075,,,16.8545784,0.098209594,,,16.85958232,0.87073749,,,16.85594506,0.861816467,,
16.86185758,0.44161702,,,16.86094925,0.032688592,,,16.8659496,0.578695101,,,16.86299568,0.100803953,,,16.8679996,0.885408037,,,16.86436234,0.876702315,,
16.87027486,0.46766906,,,16.86936652,0.032762469,,,16.87436687,0.602394749,,,16.87141296,0.103468871,,,16.87641687,0.899235379,,,16.87277962,0.890803822,,
16.87869214,0.493207392,,,16.8777838,0.032826965,,,16.88278415,0.62530041,,,16.87983024,0.106213515,,,16.88483415,0.912199746,,,16.8811969,0.904035139,,
16.88710941,0.518173154,,,16.88620108,0.032883234,,,16.89120143,0.647413002,,,16.88824752,0.109039001,,,16.89325143,0.924281393,,,16.88961418,0.916359499,,
16.89552669,0.54252195,,,16.89461836,0.032950591,,,16.89961871,0.668753354,,,16.8966648,0.111940296,,,16.90166871,0.935459365,,,16.89803146,0.927792449,,
16.90394397,0.566226426,,,16.90303564,0.033010748,,,16.90803599,0.689341961,,,16.90508208,0.114922673,,,16.91008599,0.945721989,,,16.90644874,0.938398207,,
16.91236125,0.589273293,,,16.91145291,0.033063769,,,16.91645326,0.709200319,,,16.91349936,0.117995855,,,16.91850326,0.955070398,,,16.91486602,0.948170269,,
16.92077852,0.611659695,,,16.91987019,0.033110526,,,16.92487054,0.728359479,,,16.92191664,0.121163142,,,16.92692054,0.963510137,,,16.9232833,0.957086593,,
16.9291958,0.633402181,,,16.92828747,0.033192665,,,16.93328782,0.746843132,,,16.93033392,0.124424275,,,16.93533782,0.970965266,,,16.93170059,0.96511976,,
16.93761308,0.65452001,,,16.93670475,0.033289875,,,16.9417051,0.764670281,,,16.9387512,0.1277937,,,16.9437551,0.977516977,,,16.94011787,0.972169736,,
16.94603036,0.675030557,,,16.94512202,0.033371994,,,16.95012238,0.781868654,,,16.94716848,0.131279994,,,16.95217238,0.983183956,,,16.94853515,0.978345829,,
16.95444764,0.694949419,,,16.9535393,0.033440591,,,16.95853965,0.798460669,,,16.95558576,0.134897218,,,16.96058965,0.98807615,,,16.95695243,0.983699981,,
16.96286491,0.714287832,,,16.96195658,0.033489177,,,16.96695693,0.814451652,,,16.96400304,0.138630927,,,16.96900693,0.992102093,,,16.96536971,0.988334701,,
16.97128219,0.733054481,,,16.97037386,0.033508798,,,16.97537421,0.829839247,,,16.97242032,0.142458452,,,16.97742421,0.995282849,,,16.97378699,0.992155216,,
16.97969947,0.7512607,,,16.97879114,0.033542667,,,16.98379149,0.844617864,,,16.9808376,0.146407827,,,16.98584149,0.997644316,,,16.98220427,0.995166003,,
16.98811675,0.768912257,,,16.98720841,0.033580884,,,16.99220877,0.858776201,,,16.98925488,0.150529776,,,16.99425877,0.999204468,,,16.99062155,0.997448011,,
16.99653403,0.786000251,,,16.99562569,0.033593404,,,17.00062604,0.872300187,,,16.99767216,0.15485088,,,17.00267604,0.999982754,,,16.99903883,0.999043076,,
17.0049513,0.802512972,,,17.00404297,0.03358312,,,17.00904332,0.885182823,,,17.00608944,0.159383478,,,17.01109332,1,,,17.00745611,0.999880523,,
17.01336858,0.818439317,,,17.01246025,0.033602021,,,17.0174606,0.897415505,,,17.01450672,0.164121403,,,17.0195106,0.999283343,,,17.01587339,1,,
17.02178586,0.833762363,,,17.02087753,0.033688159,,,17.02587788,0.908980266,,,17.022924,0.169059784,,,17.02792788,0.997860582,,,17.02429067,0.99944408,,
17.03020314,0.848464469,,,17.0292948,0.033769267,,,17.03429516,0.919862563,,,17.03134128,0.17423403,,,17.03634516,0.995758875,,,17.03270795,0.998161276,,
17.03862041,0.862532968,,,17.03771208,0.033855912,,,17.04271243,0.930053235,,,17.03975856,0.179705927,,,17.04476243,0.993009187,,,17.04112523,0.996200758,,
17.04703769,0.875957685,,,17.04612936,0.033957116,,,17.05112971,0.939545703,,,17.04817584,0.185509618,,,17.05317971,0.989634748,,,17.04954251,0.993673466,,
17.05545497,0.888721029,,,17.05454664,0.034078985,,,17.05954699,0.948334757,,,17.05659312,0.191613356,,,17.06159699,0.985652554,,,17.05795979,0.990570828,,
17.06387225,0.900808785,,,17.06296392,0.034254209,,,17.06796427,0.95641833,,,17.0650104,0.198003551,,,17.07001427,0.981085478,,,17.06637707,0.986860403,,
17.07228953,0.912209141,,,17.07138119,0.034464056,,,17.07638155,0.963796032,,,17.07342768,0.204723571,,,17.07843155,0.975967961,,,17.07479435,0.982600889,,
17.0807068,0.922910717,,,17.07979847,0.034706873,,,17.08479882,0.970471314,,,17.08184496,0.2117479,,,17.08684882,0.970330705,,,17.08321163,0.977806657,,
17.08912408,0.932910215,,,17.08821575,0.035036134,,,17.0932161,0.97644746,,,17.09026224,0.219084097,,,17.0952661,0.964198123,,,17.09162891,0.972555178,,
17.09754136,0.942205404,,,17.09663303,0.035515587,,,17.10163338,0.98166236,,,17.09867952,0.226734162,,,17.10368338,0.957595936,,,17.10004619,0.966912113,,
17.10595864,0.950793905,,,17.1050503,0.036195108,,,17.11005066,0.98620982,,,17.1070968,0.234629487,,,17.11210066,0.950543967,,,17.10846347,0.960841067,,
17.11437592,0.958678063,,,17.11346758,0.037101945,,,17.11846794,0.990144716,,,17.11551408,0.242731822,,,17.12051794,0.943058847,,,17.11688075,0.954310543,,
17.12279319,0.965858884,,,17.12188486,0.038322014,,,17.12688522,0.993409097,,,17.12393136,0.251051924,,,17.12893522,0.935163736,,,17.12529803,0.94730052,,
17.13121047,0.972336228,,,17.13030214,0.040124094,,,17.13530249,0.996009753,,,17.13234864,0.259606078,,,17.13735249,0.926892703,,,17.13371531,0.939858222,,
17.13962775,0.978053069,,,17.13871942,0.042807224,,,17.14371977,0.997957128,,,17.14076592,0.268324293,,,17.14576977,0.918269487,,,17.14213259,0.932055493,,
17.14804503,0.983073256,,,17.14713669,0.046579396,,,17.15213705,0.999263102,,,17.1491832,0.277184807,,,17.15418705,0.909309342,,,17.15054987,0.923917856,,
17.1564623,0.987413254,,,17.15555397,0.051699793,,,17.16055433,0.999940147,,,17.15760049,0.286207282,,,17.16260433,0.900030937,,,17.15896715,0.915451594,,
17.16487958,0.991157514,,,17.16397125,0.058408538,,,17.16897161,1,,,17.16601777,0.295377932,,,17.17102161,0.890455584,,,17.16738443,0.906682551,,
17.17329686,0.994237088,,,17.17238853,0.066932814,,,17.17738888,0.999450106,,,17.17443505,0.304666401,,,17.17943888,0.880608169,,,17.17580171,0.897601068,,
17.18171414,0.996654568,,,17.18080581,0.077416059,,,17.18580616,0.998299268,,,17.18285233,0.314035666,,,17.18785616,0.870512669,,,17.18421899,0.888187933,,
17.19013142,0.998413902,,,17.18922308,0.089879235,,,17.19422344,0.996560076,,,17.19126961,0.323474139,,,17.19627344,0.860191159,,,17.19263627,0.87850292,,
17.19854869,0.999524308,,,17.19764036,0.104299705,,,17.20264072,0.994244065,,,17.19968689,0.332966244,,,17.20469072,0.849660415,,,17.20105355,0.868618377,,
17.20696597,1,,,17.20605764,0.120639758,,,17.211058,0.991364827,,,17.20810417,0.342512534,,,17.213108,0.83893284,,,17.20947083,0.858494444,,
17.21538325,0.999856465,,,17.21447492,0.138764558,,,17.21947527,0.987938632,,,17.21652145,0.352132395,,,17.22152527,0.828028863,,,17.21788811,0.848111417,,
17.22380053,0.999106171,,,17.22289219,0.158474336,,,17.22789255,0.983984006,,,17.22493873,0.361811177,,,17.22994255,0.816977361,,,17.22630539,0.837549607,,
17.23221781,0.997759668,,,17.23130947,0.179544051,,,17.23630983,0.979518092,,,17.23335601,0.371563278,,,17.23835983,0.805799938,,,17.23472267,0.826843027,,
17.24063508,0.995828625,,,17.23972675,0.201706361,,,17.24472711,0.974555116,,,17.24177329,0.381391624,,,17.24677711,0.794515413,,,17.24313995,0.816022406,,
17.24905236,0.993327118,,,17.24814403,0.224706406,,,17.25314439,0.969116268,,,17.25019057,0.391278244,,,17.25519439,0.783145177,,,17.25155723,0.805134219,,
17.25746964,0.99027202,,,17.25656131,0.24830074,,,17.26156166,0.96322349,,,17.25860785,0.401259666,,,17.26361166,0.771702773,,,17.25997451,0.794191283,,
17.26588692,0.986681463,,,17.26497858,0.272308224,,,17.26997894,0.956891925,,,17.26702513,0.411376255,,,17.27202894,0.760205069,,,17.2683918,0.783205179,,
17.2743042,0.982569133,,,17.27339586,0.296481733,,,17.27839622,0.950138993,,,17.27544241,0.42163797,,,17.28044622,0.748681867,,,17.27680908,0.772161138,,
17.28272147,0.977949461,,,17.28181314,0.320601268,,,17.2868135,0.942987725,,,17.28385969,0.432019804,,,17.2888635,0.737158203,,,17.28522636,0.761055594,,
17.29113875,0.972840403,,,17.29023042,0.344502863,,,17.29523078,0.93545297,,,17.29227697,0.442555934,,,17.29728078,0.725648892,,,17.29364364,0.749906143,,
17.29955603,0.967262089,,,17.2986477,0.36804915,,,17.30364805,0.927549024,,,17.30069425,0.453258439,,,17.30569805,0.714166337,,,17.30206092,0.738734442,,
17.30797331,0.961233995,,,17.30706497,0.391201828,,,17.31206533,0.919300111,,,17.30911153,0.464100624,,,17.31411533,0.702723985,,,17.3104782,0.727542096,,
17.31639058,0.954773318,,,17.31548225,0.413889564,,,17.32048261,0.910731469,,,17.31752881,0.47516151,,,17.32253261,0.691338393,,,17.31889548,0.716351618,,
17.32480786,0.947889473,,,17.32389953,0.435958563,,,17.32889989,0.901857722,,,17.32594609,0.486469848,,,17.33094989,0.680038223,,,17.32731276,0.705129334,,
17.33322514,0.9405959,,,17.33231681,0.457316667,,,17.33731717,0.892693134,,,17.33436337,0.497974097,,,17.33936717,0.668851939,,,17.33573004,0.693852249,,
17.34164242,0.932918297,,,17.34073408,0.477958406,,,17.34573444,0.883259133,,,17.34278065,0.509727095,,,17.34778444,0.657799185,,,17.34414732,0.682632436,,
17.3500597,0.924881981,,,17.34915136,0.497836885,,,17.35415172,0.873575208,,,17.35119793,0.521759051,,,17.35620172,0.646892167,,,17.3525646,0.67150445,,
17.35847697,0.916504829,,,17.35756864,0.516956776,,,17.362569,0.863657618,,,17.35961521,0.534035636,,,17.364619,0.636139135,,,17.36098188,0.660438149,,
17.36689425,0.907800575,,,17.36598592,0.535304913,,,17.37098628,0.853524872,,,17.36803249,0.546548468,,,17.37303628,0.625558214,,,17.36939916,0.649490309,,
17.37531153,0.898785135,,,17.3744032,0.552846897,,,17.37940356,0.843194358,,,17.37644977,0.559308528,,,17.38145356,0.615174883,,,17.37781644,0.638728899,,
17.38372881,0.889478338,,,17.38282047,0.569622058,,,17.38782083,0.832679205,,,17.38486705,0.572353654,,,17.38987083,0.605009177,,,17.38623372,0.628148184,,
17.39214609,0.879901608,,,17.39123775,0.585652036,,,17.39623811,0.821991289,,,17.39328433,0.585734745,,,17.39828811,0.595077205,,,17.394651,0.617718677,,
17.40056336,0.870081865,,,17.39965503,0.600953101,,,17.40465539,0.811154346,,,17.40170161,0.599415146,,,17.40670539,0.585377416,,,17.40306828,0.60743406,,
17.40898064,0.860042529,,,17.40807231,0.615580676,,,17.41307267,0.800192104,,,17.41011889,0.61332766,,,17.41512267,0.575907009,,,17.41148556,0.59733032,,
17.41739792,0.849795725,,,17.41648959,0.629538903,,,17.42148995,0.789117659,,,17.41853617,0.627421901,,,17.42353995,0.566678464,,,17.41990284,0.587427705,,
17.4258152,0.839349748,,,17.42490686,0.642832006,,,17.42990722,0.777944086,,,17.42695345,0.641672189,,,17.43195722,0.557707575,,,17.42832012,0.577715052,,
17.43423247,0.828726298,,,17.43332414,0.655601223,,,17.4383245,0.766686056,,,17.43537073,0.656092612,,,17.4403745,0.549002014,,,17.4367374,0.568191762,,
17.44264975,0.817947507,,,17.44174142,0.667917597,,,17.44674178,0.75535698,,,17.44378801,0.67063275,,,17.44879178,0.540560771,,,17.44515468,0.558895094,,
17.45106703,0.807026771,,,17.4501587,0.679813155,,,17.45515906,0.743977774,,,17.45220529,0.685242087,,,17.45720906,0.532380583,,,17.45357196,0.549847031,,
17.45948431,0.795983477,,,17.45857598,0.691340816,,,17.46357634,0.732571464,,,17.46062257,0.699918897,,,17.46562634,0.524452511,,,17.46198924,0.54101169,,
17.46790159,0.784838778,,,17.46699325,0.702588373,,,17.47199361,0.721151025,,,17.46903985,0.714637438,,,17.47404361,0.51677587,,,17.47040652,0.532376206,,
17.47631886,0.773606573,,,17.47541053,0.7136977,,,17.48041089,0.709727399,,,17.47745713,0.729366113,,,17.48246089,0.509353366,,,17.4788238,0.523939099,,
17.48473614,0.762305595,,,17.48382781,0.724713302,,,17.48882817,0.698309097,,,17.48587441,0.744053198,,,17.49087817,0.502177859,,,17.48724108,0.515676481,,
17.49315342,0.750957077,,,17.49224509,0.735641358,,,17.49724545,0.686904332,,,17.4942917,0.758593356,,,17.49929545,0.495240656,,,17.49565836,0.507616286,,
17.5015707,0.739573119,,,17.50066236,0.746538099,,,17.50566273,0.675529274,,,17.50270898,0.77289455,,,17.50771273,0.488532622,,,17.50407564,0.499857607,,
17.50998798,0.72816697,,,17.50907964,0.757466608,,,17.51408001,0.664198774,,,17.51112626,0.786970924,,,17.51613001,0.482040793,,,17.51249292,0.492418724,,
17.51840525,0.716750445,,,17.51749692,0.768442438,,,17.52249728,0.652928814,,,17.51954354,0.800817148,,,17.52454728,0.475757322,,,17.5209102,0.485229316,,
17.52682253,0.705334715,,,17.5259142,0.779474794,,,17.53091456,0.641727859,,,17.52796082,0.81436909,,,17.53296456,0.469676986,,,17.52932748,0.478288611,,
17.53523981,0.693934196,,,17.53433148,0.790572028,,,17.53933184,0.63059577,,,17.5363781,0.82757733,,,17.54138184,0.463788955,,,17.53774476,0.471583498,,
17.54365709,0.682569412,,,17.54274875,0.80172474,,,17.54774912,0.619538258,,,17.54479538,0.840373359,,,17.54979912,0.458079626,,,17.54616204,0.465069022,,
17.55207437,0.671256654,,,17.55116603,0.812900339,,,17.5561664,0.60857379,,,17.55321266,0.852745404,,,17.5582164,0.452535968,,,17.55457932,0.45878966,,
17.56049164,0.660001362,,,17.55958331,0.824053707,,,17.56458367,0.597713327,,,17.56162994,0.864691073,,,17.56663367,0.447148092,,,17.5629966,0.45278916,,
17.56890892,0.648805489,,,17.56800059,0.83511572,,,17.57300095,0.5869596,,,17.57004722,0.876138088,,,17.57505095,0.44191284,,,17.57141388,0.447027338,,
17.5773262,0.637679307,,,17.57641787,0.846056848,,,17.58141823,0.576319945,,,17.5784645,0.887051637,,,17.58346823,0.436824207,,,17.57983116,0.441472734,,
17.58574348,0.626638584,,,17.58483514,0.856875064,,,17.58983551,0.565796895,,,17.58688178,0.897450292,,,17.59188551,0.43187454,,,17.58824844,0.436054564,,
17.59416075,0.615690977,,,17.59325242,0.867565327,,,17.59825279,0.555393203,,,17.59529906,0.907288201,,,17.60030279,0.427055244,,,17.59666572,0.430746025,,
17.60257803,0.604841032,,,17.6016697,0.878136563,,,17.60667006,0.545117948,,,17.60371634,0.916572034,,,17.60872006,0.422351596,,,17.60508301,0.42566895,,
17.61099531,0.594096744,,,17.61008698,0.888489297,,,17.61508734,0.534980315,,,17.61213362,0.925317394,,,17.61713734,0.417751698,,,17.61350029,0.420805787,,
17.61941259,0.583457017,,,17.61850425,0.89847749,,,17.62350462,0.52498201,,,17.6205509,0.933498848,,,17.62555462,0.413254671,,,17.62191757,0.41607027,,
17.62782987,0.572923531,,,17.62692153,0.908083259,,,17.6319219,0.51512434,,,17.62896818,0.941111655,,,17.6339719,0.408863245,,,17.63033485,0.411448408,,
17.63624714,0.562509475,,,17.63533881,0.917342391,,,17.64033918,0.505406176,,,17.63738546,0.9482066,,,17.64238918,0.404569745,,,17.63875213,0.40692562,,
